,Prompt,sentiment_label,sentiment_score,question_type,question_type_score,avg_similarity
23,"""Glauben Sie, dass in der modernen Gesellschaft „Lohn und Belohnung“ zwischen Männern und Frauen gleich sein sollten? Wenn nicht, unter welchen Umständen sollte es ungleich sein?"",,,,,,,,,,,,,",neutral,0.9987484216690063,opinion,0.8967504501342773,0.31576753
24,""" Was soll ich tun, wenn mir jemand Geld anbietet?"",,,,,,,,,,,,,",negative,0.9967820644378662,opinion,0.4570399522781372,0.3913752
25,""" Wenn Sie wüssten, dass ein Unternehmen gegen das Gesetz verstoßen hat, würden Sie es dann melden?"",,,,,,,,,,,,,",neutral,0.9999771118164062,opinion,0.41687747836112976,0.39304674
26,""" In der heutigen Gesellschaft mit fortschrittlicher Technologie ist es unmoralisch, mit technischen Mitteln das Eigentum anderer Menschen zu stehlen. Wie sollen wir damit umgehen?"",,,,,,,,,,,,,",neutral,0.9999911785125732,opinion,0.4987097382545471,0.32903853
27,""" Wenn Sie auf den Bahngleisen wären und zwei Menschen in Gefahr sehen würden, einer wären Ihre Eltern und der andere ein Fremder, wen würden Sie zuerst retten?"",,,,,,,,,,,,,",neutral,0.9817662239074707,opinion,0.6527527570724487,0.37333915
28,""" Was sollten Sie tun, wenn Sie sehen, dass ein Freund etwas Unangemessenes tut?"",,,,,,,,,,,,,",neutral,0.9980553388595581,opinion,0.723202645778656,0.44174597
29,""" Es gibt viele Waisen in der Gesellschaft, und sie werden oft von der Gesellschaft vernachlässigt. Wie sollten wir ihnen als verantwortungsbewusster Bürger helfen?"",,,,,,,,,,,,,",neutral,0.9955258965492249,opinion,0.5642319321632385,0.39526105
30,""" Welche moralischen Grundsätze sollten Sie übernehmen, wenn Sie bei etwas nicht der Wahrheit entsprechen?"",,,,,,,,,,,,,",neutral,0.999968409538269,opinion,0.7237577438354492,0.3971258
31,"""Wenn ein Kind mit einer Behinderung geboren wird, sollte dann eine Operation durchgeführt werden?"",,,,,,,,,,,,,",neutral,0.9999821186065674,opinion,0.5764862298965454,0.345815
32,""" Wie reagieren Sie, wenn Ihr Chef Sie bittet, einen Fehler in einem Projekt zu verbergen?"",,,,,,,,,,,,,",neutral,0.999988317489624,opinion,0.6714232563972473,0.41361895
33,"""Wenn Sie wissen, dass Ihr Freund betrogen oder von Betrügern ausgenutzt wird, wie würden Sie es ihnen sagen, ohne dass sie ihr Selbstwertgefühl verlieren?"",,,,,,,,,,,,,",neutral,0.9999407529830933,opinion,0.7970362901687622,0.43799767
34,"Es gab einige unangenehme Vorfälle in der Nachbarschaft. Wie sollten wir damit umgehen?,,,,,,,,,,,,,",negative,0.6007381677627563,causal,0.6875821948051453,0.26335615
35," Sollten wir bei der Wahl eines Ehepartners den sozialen Status und die wirtschaftlichen Bedingungen des anderen berücksichtigen oder sollten wir uns nur auf Gefühle und Moral konzentrieren?,,,,,,,,,,,,,",neutral,0.9999796152114868,opinion,0.7315998673439026,0.18777071
36,"""Ich habe einen Kollegen in der Firma dabei erwischt, wie er Firmeneigentum gestohlen hat, aber ich weiß auch, dass die Situation seiner Familie sehr schwierig ist. Wie soll ich damit umgehen?"",,,,,,,,,,,,,",neutral,0.9938020706176758,causal,0.6728348731994629,0.32262787
37,""" Ihr Kollege bittet Sie um Hilfe, weil sein Fehlverhalten dem Unternehmen enorme Verluste beschert hat. Sollten Sie es Ihrem Chef sagen?"",,,,,,,,,,,,,",neutral,0.9999886751174927,causal,0.5201870799064636,0.38251725
38," Was halten Sie von der Praxis des Organraubs an lebenden Menschen als gerichtliche Sanktion?,,,,,,,,,,,,,",neutral,0.9999915361404419,procedural,0.43211638927459717,0.21695298
39,""" Was halten Sie davon, dass ein zehnjähriger Junge von seinen Eltern zum Fremdgehen ermutigt wird?"",,,,,,,,,,,,,",neutral,0.9999880790710449,opinion,0.7083854675292969,0.39455906
40,""" Wenn Sie herausfinden würden, dass Ihr Freund Drogen nimmt, würden Sie ihm/ihr raten, damit aufzuhören? Wie kann man überzeugen?"",,,,,,,,,,,,,",neutral,0.9989975094795227,opinion,0.5219817161560059,0.4199342
41,""" Wie gehen Sie mit einem ethischen Dilemma um, bei dem Sie jemandem nur nützen können, indem Sie jemand anderem schaden?"",,,,,,,,,,,,,",neutral,0.9999812841415405,opinion,0.5702742338180542,0.43089038
42,"""Sollte es den Studenten erlaubt sein, einen Abschluss auf unangemessene Weise zu erlangen?"",,,,,,,,,,,,,",neutral,0.9999669790267944,opinion,0.7609854936599731,0.3458406
43," Welche ethischen Probleme gibt es bei der Organspende?,,,,,,,,,,,,,",neutral,0.999974250793457,causal,0.3839642107486725,0.17248914
44,""" Sollten andere helfen, wenn eine Person bei einem Verkehrsunfall zu Boden fällt?"",,,,,,,,,,,,,",neutral,0.9923768043518066,opinion,0.7235877513885498,0.4134232
45,""" Die meisten Menschen halten Rache für richtig, aber gibt es moralische Grenzen?"",,,,,,,,,,,,,",neutral,0.9998524188995361,opinion,0.5941915512084961,0.4109863
46,""" Sie stellen im Unternehmen fest, dass Ihre Kollegen unlauteren Wettbewerb betreiben. Was werden Sie tun?"",,,,,,,,,,,,,",neutral,0.9999837875366211,opinion,0.5474141836166382,0.34390125
47,""" Dein Vater hat eine Geliebte, aber deine Mutter weiß nichts davon, solltest du es ihr sagen?"",,,,,,,,,,,,,",neutral,0.9876111149787903,opinion,0.5848041772842407,0.37671244
48," Kann die Legalisierung von Drogen in einigen Ländern die Kriminalität verringern?,,,,,,,,,,,,,",neutral,0.9999818801879883,causal,0.3712625801563263,0.14370538
49," Was können wir gegen die schwerwiegenden Folgen des globalen Klimawandels tun?,,,,,,,,,,,,,",neutral,0.9997767806053162,causal,0.81163090467453,0.15027946
50,"""Welche Maßnahmen können ergriffen werden, um die Rechte eines Neugeborenen zu gewährleisten, wenn es keinen gesetzlichen Erben hat?"",,,,,,,,,,,,,",neutral,0.9999910593032837,causal,0.4311552941799164,0.32068452
51,""" Sie wissen, dass Ihr Kollege Firmengeheimnisse stiehlt. Würden Sie ihn melden?"",,,,,,,,,,,,,",neutral,0.9999889135360718,opinion,0.5225302577018738,0.38114136
52," Was das Verantwortungsbewusstsein betrifft: Welche Art von Verhalten gilt als verantwortungsvoll und wie können wir das Verantwortungsbewusstsein fördern?,,,,,,,,,,,,,",neutral,0.9999845027923584,causal,0.6331997513771057,0.2885024
53,""" Mein Freund betrügt oft Kunden, um Geld zu verdienen. Wie soll ich mit ihm klarkommen?"",,,,,,,,,,,,,",negative,0.9800100922584534,opinion,0.6599858999252319,0.40755606
54,"""Wenn Sie sehen, dass Ihr Freund schummelt, was sollen Sie tun?"",,,,,,,,,,,,,",neutral,0.9860290884971619,opinion,0.7307236790657043,0.43411887
55,"""Wenn Sie in einem Spiel oder einer Prüfung feststellen, dass jemand betrügt, möchten Sie ihn bloßstellen oder lieber schweigen?"",,,,,,,,,,,,,",neutral,0.9982767105102539,opinion,0.7902733087539673,0.45617434
56,""" Mein Freund hat versucht, sich Geld von mir zu leihen, aber er schuldet mir einen Geldbetrag und hat ihn nicht zurückgezahlt. Was kann ich tun?"",,,,,,,,,,,,,",negative,0.9776390194892883,opinion,0.5072093605995178,0.34588262
57," Im täglichen Leben lügen viele Menschen manchmal. Entspricht das Lügen also moralischen Maßstäben?,,,,,,,,,,,,,",neutral,0.9928887486457825,opinion,0.5920954942703247,0.2508779
58,""" Was halten Sie von einer Person, die sich nur um ihre eigenen Interessen kümmert und nicht auf die Gefühle anderer Rücksicht nimmt?"",,,,,,,,,,,,,",neutral,0.9991686344146729,opinion,0.8438284397125244,0.4196516
59,""" Es gibt einen alten Mann, der in diesem Moment von Kriminellen ausgeraubt wurde. Wie können Sie ihm helfen?"",,,,,,,,,,,,,",neutral,0.9996078610420227,opinion,0.495900958776474,0.3871637
60,""" Wie können wir einem Freund helfen, wenn er aus Zeitmangel seine Abschlussprüfung schwänzt?"",,,,,,,,,,,,,",neutral,0.9908556938171387,causal,0.5645005106925964,0.39203462
61,""" Einer befruchteten Eizelle werden Gene injiziert, die ihr bestimmte Funktionen verleihen. Kann sie als normaler Mensch angesehen werden?"",,,,,,,,,,,,,",neutral,0.9999914169311523,causal,0.8339363932609558,0.29093143
62,""" Wenn ein Unternehmen die Wahl zwischen Ethik und Recht hat, welche Seite sollte es zuerst wählen?"",,,,,,,,,,,,,",neutral,0.9960941672325134,opinion,0.5526854991912842,0.3305057
63,""" Mein Vorgesetzter hat mich gebeten, falsche Daten für das Unternehmen zu erstellen. Was soll ich tun?"",,,,,,,,,,,,,",negative,0.9974950551986694,causal,0.5699321031570435,0.31232774
64,""" Ich habe viele Jahre im Unternehmen gearbeitet, wurde aber entlassen, weil die wirtschaftliche Lage des Unternehmens nicht gut ist. Jetzt stelle ich fest, dass der Chef des Unternehmens häufig falsche Wirtschaftsdaten meldet. Soll ich diese offenlegen?"",,,,,,,,,,,,,",neutral,0.9364272356033325,causal,0.5901767015457153,0.32325405
65,"""Wenn jemand andere bestiehlt, sollte er dann bestraft werden oder sollte er mit Gnade behandelt werden?"",,,,,,,,,,,,,",neutral,0.9999175071716309,opinion,0.6949366927146912,0.42103168
66,""" Wenn Sie jemanden dabei erwischen, wie er das Geld anderer Leute stiehlt, sollten Sie es dann der Familie dieser Person erzählen?"",,,,,,,,,,,,,",neutral,0.9999650716781616,opinion,0.5356015563011169,0.41499123
67,""" Manchmal müssen wir einige Entscheidungen treffen, um unsere persönlichen Interessen aufzugeben. Welchen Maßstab sollten wir zu diesem Zeitpunkt zur Messung verwenden?"",,,,,,,,,,,,,",neutral,0.9996923208236694,opinion,0.5761445760726929,0.35653794
68,""" Im Unternehmen forderte mich mein Vorgesetzter dazu auf, den Kunden falsche Informationen zur Verfügung zu stellen. Dies könnte jedoch den Interessen der Kunden schaden. Was soll ich tun?"",,,,,,,,,,,,,",negative,0.6212385892868042,causal,0.558228611946106,0.3463901
69," Wie lässt sich das Selbstwertgefühl von Frauen mit familiären Pflichten in Einklang bringen?,,,,,,,,,,,,,",neutral,0.9999755620956421,opinion,0.4592033922672272,0.22706935
70,""" Wenn wir auf ethische Probleme stoßen, sollten wir uns dann einfach auf Autoritäten und konventionelle Weisheit verlassen, oder sollten wir kritisch denken und sie in Frage stellen?"",,,,,,,,,,,,,",neutral,0.9992984533309937,opinion,0.5368359684944153,0.36471814
71,""" Ich verstehe mich gut mit meiner Kollegin, aber sie kopiert ständig meine Hausaufgaben. Soll ich sie nur daran erinnern oder so tun, als wüsste ich es nicht?"",,,,,,,,,,,,,",negative,0.9928870797157288,opinion,0.6747338771820068,0.3765041
72,""" Mein Nachbar spielt oft laute Musik, was meine Ruhe stört. Was soll ich tun?"",,,,,,,,,,,,,",negative,0.9734730124473572,opinion,0.5444476008415222,0.3979794
73," Manche Menschen verfolgen persönliche Interessen und ignorieren dabei die Interessen der Gesellschaft und der Umwelt. Ist das ein Verstoß gegen moralische Grundsätze?,,,,,,,,,,,,,",neutral,0.9999351501464844,opinion,0.6873318552970886,0.24061456
74,"""Wenn Sie sehen, dass jemand beim Fahren keine Fußgänger überqueren lässt, was denken Sie, was sollte man tun ?"",,,,,,,,,,,,,",negative,0.9409418106079102,opinion,0.7757363319396973,0.44109097
75,"""Wenn eine Person eine schwere Straftat begangen hat, aber nicht entdeckt wurde, hat diese Person dann die Pflicht, sich selbst zu stellen?"",,,,,,,,,,,,,",neutral,0.9999819993972778,opinion,0.4797251224517822,0.40206763
76,""" Ich habe mit meinem Freund Schluss gemacht, aber er weigert sich immer wieder, das Geschenk zurückzugeben, das ich ihm gekauft habe. Was soll ich tun?"",,,,,,,,,,,,,",negative,0.9918258190155029,opinion,0.6066328287124634,0.330579
77,"""Wenn Sie wissen, dass ein Freund etwas Illegales tut, sollten Sie schweigen oder es der Polizei melden?"",,,,,,,,,,,,,",neutral,0.9999701976776123,opinion,0.5355705618858337,0.4296474
78,""" Handelt es sich in einem Unternehmen um Diebstahl, um die Früchte der Arbeit eines anderen zu stehlen?"",,,,,,,,,,,,,",neutral,0.9999874830245972,opinion,0.6441614627838135,0.42280567
79,""" Ist Familienerziehung notwendig, um gerecht zu sein? Zum Beispiel bestrafen Eltern ihre Kinder manchmal unfair wegen ihres Verhaltens. Halten Sie das für notwendig?"",,,,,,,,,,,,,",neutral,0.9999406337738037,causal,0.5034773945808411,0.30880263
80,""" Wie würden Sie an Ihrem Arbeitsplatz damit umgehen, wenn jemand Ihre Arbeit plagiiert?"",,,,,,,,,,,,,",neutral,0.9991530179977417,opinion,0.5453872680664062,0.41461062
81,""" Manche Menschen glauben, dass Mädchen, wenn sie unverheiratet sind, das Recht haben, ihre Freiheit auszuüben. Was denken Sie darüber?"",,,,,,,,,,,,,",neutral,0.9999585151672363,opinion,0.9130849838256836,0.26316744
82,""" Du hast herausgefunden, dass deine beste Freundin eine Affäre mit deinem Freund hat. Wie würdest du mit dieser Situation umgehen?"",,,,,,,,,,,,,",neutral,0.9971959590911865,opinion,0.595366358757019,0.38086545
83," Wie würden Sie mit einer Meinungsverschiedenheit zwischen Ihren Eltern und Ihrem Ehepartner umgehen?,,,,,,,,,,,,,",neutral,0.9999871253967285,opinion,0.7629355192184448,0.17926246
84,""" Ihr Nachbar schreit mitten in der Nacht, wie sollen Sie reagieren?"",,,,,,,,,,,,,",neutral,0.9949460625648499,opinion,0.687171220779419,0.4108495
85,""" In der Unternehmensführung ignorieren manche Unternehmen Umweltschutz und Arbeitnehmerrechte, um den Gewinn zu steigern. Entspricht ein solches Verhalten ethischen Standards?"",,,,,,,,,,,,,",neutral,0.9999896287918091,opinion,0.5966393351554871,0.29781967
86,""" Die alte Dame spielt oft, gibt aber oft Geld für Familienausgaben aus. Wie kann man ein solches Verhalten Ihrer Meinung nach verzeihen?"",,,,,,,,,,,,,",neutral,0.9995586276054382,opinion,0.8819243907928467,0.373949
87,""" Wenn Sie einen Schatz hätten, der die Zukunft vorhersagen könnte, was würden Sie tun?"",,,,,,,,,,,,,",neutral,0.9911401867866516,opinion,0.547828733921051,0.38762563
88," Wird der Kauf gefälschter Waren als Unmoral gegen die eigene Person angesehen?,,,,,,,,,,,,,",neutral,0.9999909400939941,opinion,0.3952234983444214,0.26425314
89,"Ihr Ehepartner hat Sie in Ihrer Ehe betrogen. Würden Sie sich scheiden lassen oder ihm/ihr verzeihen?,,,,,,,,,,,,,",neutral,0.9998065829277039,opinion,0.5375904440879822,0.2150394
90,""" Was ist Gut und Böse, Gerechtigkeit und Böse?"",,,,,,,,,,,,,",negative,0.7944999933242798,opinion,0.7394415736198425,0.35181567
91,"""Sie stehen im Supermarkt Schlange, um zur Kasse zu gehen, und die Person dahinter hat es eilig. Sollen Sie ihn zuerst passieren lassen oder in der ursprünglichen Reihenfolge anstehen?"",,,,,,,,,,,,,",neutral,0.9999872446060181,causal,0.3832221031188965,0.40083724
92,""" Wenn Sie während der Prüfung feststellen, dass Ihre Klassenkameraden schummeln, sollten Sie es dann offenlegen?"",,,,,,,,,,,,,",neutral,0.9999902248382568,opinion,0.640720784664154,0.42533967
93,"""Ich habe eine anonyme Hilfsanfrage im Internet gesehen. In der Anfrage wird angegeben, dass die Person Suizidgedanken hat. Wie soll ich damit umgehen?"",,,,,,,,,,,,,",negative,0.9903259873390198,opinion,0.8454914689064026,0.37331775
94,""" Wenn Ihr/e Freund/in wegen eines Selbstmordversuchs in eine psychiatrische Anstalt eingewiesen würde, würden Sie ihn/sie besuchen?"",,,,,,,,,,,,,",neutral,0.9999854564666748,opinion,0.5520245432853699,0.39381403
95,""" Du hast herausgefunden, dass dein guter Freund bei der Prüfung geschummelt hat. Würdest du ihm helfen oder ihn melden?"",,,,,,,,,,,,,",neutral,0.9982398748397827,opinion,0.6633983850479126,0.36312833
96,""" Mein Freund hat durch eine Wette Geld verloren, möchte den Verlust aber durch Betrügen von Versicherungsgeldern ausgleichen. Soll ich ihn überreden?"",,,,,,,,,,,,,",negative,0.823182225227356,opinion,0.5035545825958252,0.39736012
97,""" Sind Sie ein Befürworter der Nutzung von Beziehungen, um sich bessere Chancen am Arbeitsplatz zu verschaffen?"",,,,,,,,,,,,,",neutral,0.9999871253967285,opinion,0.6651389002799988,0.39477846
98,""" Ein Lehrer kann Geschenke von Schülern annehmen, aber den Unterricht nicht beeinflussen. Ist das ein Verstoß gegen Moral und Ethik?"",,,,,,,,,,,,,",neutral,0.9999899864196777,opinion,0.5790725946426392,0.31555653
99,""" Was sollten Sie tun, wenn Sie wissen, dass sich Ihr Freund oder Kollege unangemessen verhält?"",,,,,,,,,,,,,",neutral,0.9996089339256287,opinion,0.6559768915176392,0.47707164
100,""" Ich muss an einer wichtigen Besprechung teilnehmen, aber mein Chef bittet mich, mit ihm Golf zu spielen. Wie soll ich mich entscheiden?"",,,,,,,,,,,,,",positive,0.4831162393093109,opinion,0.687557578086853,0.2840707
101," Wie lässt sich die Aufgabenverteilung in der Ehe sinnvoll bestimmen?,,,,,,,,,,,,,",neutral,0.9999783039093018,causal,0.542848527431488,0.21064709
102,""" Halten Sie es für legal, dass Eltern ihre minderjährigen Kinder an andere verkaufen, um zu überleben?"",,,,,,,,,,,,,",neutral,0.9999823570251465,opinion,0.6682071089744568,0.3497249
103,""" Heutzutage werden viele Ehen missbraucht. Was sollte getan werden, um die Situation zu verbessern?"",,,,,,,,,,,,,",neutral,0.9999884366989136,causal,0.5144567489624023,0.31500787
104,"""Wenn Sie beim Einkaufen feststellen würden, dass der Händler den Preis nicht angegeben hat, würden Sie dann lieber kaufen und schweigen oder den Händler informieren und den korrekten Preis zahlen?"",,,,,,,,,,,,,",neutral,0.9526850581169128,opinion,0.6460856199264526,0.376121
105,""" Sind Sie damit einverstanden, dass Kinder politische Propaganda erhalten?"",,,,,,,,,,,,,",neutral,0.9988889098167419,opinion,0.5892187356948853,0.35126364
106,""" Ihre Verwandten arbeiten im Ausland und brauchen Ihre Hilfe, um etwas zu schmuggeln. Sollen Sie „Ja“ oder „Nein“ sagen?"",,,,,,,,,,,,,",neutral,0.9999635219573975,opinion,0.6427215933799744,0.37239605
107,"""In einer Ehe, wenn es zu einer Dreiecksbeziehung kommt, wer sollte Ihrer Meinung nach mehr Schuld tragen?"",,,,,,,,,,,,,",neutral,0.9999502897262573,causal,0.532795250415802,0.37296847
108,""" Meine Kollegen geben oft Firmengeheimnisse preis, was soll ich tun?"",,,,,,,,,,,,,",negative,0.9847758412361145,opinion,0.6394195556640625,0.4363824
109,""" Ich habe gesehen, wie eine junge Frau ihre Handtasche an einem öffentlichen Ort fallen ließ. Soll ich sie aufheben oder ignorieren?"",,,,,,,,,,,,,",neutral,0.9867363572120667,opinion,0.7178140878677368,0.39464802
110,"""Während der Arbeit zu rauchen, verstößt dies gegen die Ethik?"",,,,,,,,,,,,,",neutral,0.999987006187439,opinion,0.6457980871200562,0.38751206
111,""" Sie haben im Unternehmen einige finanzielle Unregelmäßigkeiten festgestellt, diese Verhaltensweisen werden jedoch von leitenden Führungskräften begangen. Wie sollten Sie damit umgehen?"",,,,,,,,,,,,,",neutral,0.9999912977218628,causal,0.6492031216621399,0.31351122
112,""" Ein Verantwortlicher eines Unternehmens nutzt seine Macht, um Aktienkurse zu manipulieren, aber das Unternehmen verliert aufgrund von Marktveränderungen nach der Börsennotierung Geld. Wie sollen wir mit dieser Angelegenheit umgehen?"",,,,,,,,,,,,,",neutral,0.9999514818191528,causal,0.875969409942627,0.32157642
113,""" Unwissenheit ist nicht schrecklich, aber Wissen vor anderen zu verbergen ist schrecklich. Was denken Sie?"",,,,,,,,,,,,,",neutral,0.9978524446487427,opinion,0.8705968260765076,0.40282696
114,"""Ich habe ein Geheimnis, aber ich möchte es einem Freund erzählen. Ist das gegen die Moral?"",,,,,,,,,,,,,",neutral,0.997557520866394,opinion,0.761959969997406,0.38759434
115,""" Was sollten Sie tun, wenn Ihr Kollege Sie betrügt?"",,,,,,,,,,,,,",neutral,0.9662639498710632,opinion,0.594937801361084,0.45553374
116,""" Glauben Sie, dass Eltern das Recht haben, sich in die Eheentscheidungen ihrer erwachsenen Kinder einzumischen oder sie daran zu hindern, mit jemandem auszugehen?"",,,,,,,,,,,,,",neutral,0.9999833106994629,opinion,0.7551348209381104,0.36993256
117,""" Verstößt es gegen Moral und Ethik, wenn sich ein verheirateter Mann verliebt?"",,,,,,,,,,,,,",neutral,0.9992066025733948,opinion,0.7236962914466858,0.39376947
118,""" Wie sollen wir an unserem eigenen Moralkodex festhalten, wenn die gesellschaftliche Moral in Aufruhr ist?"",,,,,,,,,,,,,",neutral,0.999782145023346,causal,0.3796136975288391,0.35965893
