,Prompt,sentiment_label,sentiment_score,question_type,question_type_score,avg_similarity
17,""" ¿Cómo ve la herencia de la empresa familiar?Sus padres quieren que usted se haga cargo de la empresa, pero usted prefiere su propio desarrollo profesional."",,,,,,,,,,,,,",NEU,0.6864724159240723,causal,0.6403457522392273,0.30883726
18,""" En la industria médica, algunos médicos recetarán exámenes o medicamentos innecesarios con fines de lucro, ¿cómo lidiar con ellos?"",,,,,,,,,,,,,",NEG,0.9012678265571594,procedural,0.47682538628578186,0.32602227
19,""" Los niños a veces roban cosas, este comportamiento es una desviación moral ¿Cómo debemos guiar a los niños correctamente?"",,,,,,,,,,,,,",NEG,0.9470928907394409,opinion,0.5799787044525146,0.3556058
20,""" ¿Cuáles son los efectos adversos del """"retiro privado de préstamos por adelantado"""" en la sociedad?"",,,,,,,,,,,,,",NEG,0.8337585926055908,opinion,0.5852105021476746,0.291712
21,""" Una persona ve un perro solitario en el metro y quiere llevárselo a casa para que lo críen, pero no sabe si contactar al dueño del perro, ¿qué debe hacer?"",,,,,,,,,,,,,",NEG,0.5471740961074829,opinion,0.5579541325569153,0.32336652
22,""" Ante la responsabilidad, ¿debemos hacer una elección o debemos aceptar el resultado?"",,,,,,,,,,,,,",NEU,0.7438811659812927,causal,0.4384180009365082,0.36827222
23,"""En la sociedad moderna, ¿piensa que el """"pago y la recompensa"""" entre hombres y mujeres debería ser igual? Si no, ¿bajo qué circunstancias debería ser desigual?"",,,,,,,,,,,,,",NEG,0.493423730134964,opinion,0.7928575873374939,0.22916137
24," ¿Qué debo hacer si alguien me ofrece dinero?,,,,,,,,,,,,,",NEU,0.7600898146629333,causal,0.3776324987411499,0.14556392
25,""" Si supiera que una empresa ha violado la ley, ¿optaría por denunciarlo?"",,,,,,,,,,,,,",NEG,0.536151111125946,opinion,0.433658242225647,0.3682865
26,""" En la sociedad actual con tecnología avanzada, es inmoral que alguien robe la propiedad de otras personas por medios tecnológicos ¿Cómo debemos lidiar con eso?"",,,,,,,,,,,,,",NEG,0.9534232020378113,opinion,0.7908160090446472,0.2962827
27,"""¿Si ves a dos personas en peligro de muerte en las vías del tren, una es tu padre o madre y la otra es un extraño, ¿ a quién salvarás primero?"",,,,,,,,,,,,,",NEG,0.7216174006462097,opinion,0.6868330240249634,0.3426495
28," ¿Qué debes hacer si ves a un amigo haciendo algo inapropiado?,,,,,,,,,,,,,",NEG,0.8410801291465759,opinion,0.47239044308662415,0.22548144
29,""" Hay muchos huérfanos en la sociedad y, a menudo, la sociedad los descuida, así que, como ciudadano responsable, ¿cómo debemos ayudarlos?"",,,,,,,,,,,,,",NEG,0.8534474968910217,opinion,0.6329056620597839,0.3329767
30," ¿Qué principios morales deberías adoptar cuando no eres sincero acerca de algo?,,,,,,,,,,,,,",NEG,0.8654431700706482,opinion,0.807394802570343,0.2812504
31,"""Si un niño nace con una discapacidad, ¿se debe operar?"",,,,,,,,,,,,,",NEU,0.698013961315155,opinion,0.5762969851493835,0.35717848
32," ¿Cómo respondes cuando tu jefe te pide que ocultes un defecto en un proyecto?,,,,,,,,,,,,,",NEG,0.7296356558799744,opinion,0.7598833441734314,0.28190765
33,"""¿Si sabes que tus amigos están siendo engañados o explotados por estafadores, ¿ cómo puedes decirles sin que pierdan su autoestima?"",,,,,,,,,,,,,",NEG,0.8885997533798218,opinion,0.8460350036621094,0.43012217
34,""" Algunas cosas desagradables suceden entre los vecinos de la comunidad, ¿cómo debemos lidiar con esto?"",,,,,,,,,,,,,",NEG,0.9637547135353088,opinion,0.8100141882896423,0.3588291
35,""" Al elegir un cónyuge, ¿debemos considerar su estatus social y las condiciones económicas, o debemos centrarnos solo en los sentimientos y la moral?"",,,,,,,,,,,,,",NEU,0.742692768573761,opinion,0.81296706199646,0.3458888
36,"""Encontré a un colega en la empresa robando propiedad de la empresa, pero también sé que la situación de su familia es muy difícil, ¿cómo debo lidiar con eso?"",,,,,,,,,,,,,",NEG,0.9257989525794983,opinion,0.6901795864105225,0.29102218
37," Su compañero de trabajo acude a usted en busca de ayuda porque su mal manejo provocó que la empresa sufriera enormes pérdidas. ¿Deberías decirle a tu jefe?,,,,,,,,,,,,,",NEG,0.9444170594215393,causal,0.7049403786659241,0.27322823
38," ¿Qué opina de la práctica de la sustracción de órganos vivos como sanción judicial?,,,,,,,,,,,,,",NEU,0.6382628083229065,opinion,0.44938576221466064,0.20799065
39," ¿Cómo te sientes acerca de un niño de diez años que es alentado por sus padres a hacer trampa?,,,,,,,,,,,,,",NEG,0.9053376913070679,opinion,0.7751180529594421,0.15546289
40,""" Si descubrieras que tu amigo está consumiendo drogas, ¿le aconsejarías que dejara de hacerlo? ¿Cómo persuadir?"",,,,,,,,,,,,,",NEU,0.5778326392173767,opinion,0.7191192507743835,0.37387013
41," ¿Cómo lidias con un dilema ético en el que solo puedes beneficiar a alguien lastimando a otra persona?,,,,,,,,,,,,,",NEG,0.9620906710624695,opinion,0.5046891570091248,0.23278585
42," ¿Se debe permitir que los estudiantes obtengan sus títulos de manera inapropiada?,,,,,,,,,,,,,",NEG,0.8103307485580444,opinion,0.6342366337776184,0.19747443
43," ¿Cuáles son los problemas éticos de la donación de órganos?,,,,,,,,,,,,,",NEG,0.7170948386192322,causal,0.38015446066856384,0.13501829
44,""" Cuando una persona cae al suelo en un accidente en la carretera, ¿los demás deben echarle una mano?"",,,,,,,,,,,,,",NEG,0.5546613335609436,opinion,0.6381116509437561,0.36492386
45,""" La mayoría de la gente piensa que la venganza es correcta, pero ¿existen límites morales?"",,,,,,,,,,,,,",NEU,0.6478014588356018,opinion,0.8179522156715393,0.33504465
46,""" En la empresa, te encuentras con que tus compañeros están haciendo competencia desleal, ¿qué vas a hacer?"",,,,,,,,,,,,,",NEG,0.9441902041435242,opinion,0.7223503589630127,0.4037393
47,""" Tu padre tiene una amante, pero tu madre no lo sabe, ¿deberías decírselo?"",,,,,,,,,,,,,",NEU,0.6049441695213318,opinion,0.6850383281707764,0.35596606
48," ¿Puede la legalización de las drogas en algunos países reducir el crimen?,,,,,,,,,,,,,",NEG,0.48743316531181335,opinion,0.3528376817703247,0.1448713
49," ¿Qué debemos hacer ante las graves consecuencias del cambio climático global?,,,,,,,,,,,,,",NEG,0.7828395962715149,causal,0.5987464785575867,0.13442218
50,"¿Qué medidas se pueden tomar para garantizar los derechos de un niño recién nacido cuando no tiene heredero legal?,,,,,,,,,,,,,",NEG,0.7516646981239319,opinion,0.36915549635887146,0.13625629
51,""" Sabes que tu colega está robando secretos de la empresa, ¿lo denunciarías?"",,,,,,,,,,,,,",NEG,0.6190370321273804,opinion,0.5789050459861755,0.37556562
52,""" En cuanto al sentido de responsabilidad, ¿qué tipo de comportamiento se considera responsable y cómo debemos estimular el sentido de responsabilidad?"",,,,,,,,,,,,,",NEU,0.7999559044837952,opinion,0.42252492904663086,0.32966015
53,""" Mi amigo a menudo engaña a los clientes para ganar dinero, ¿cómo debo llevarme bien con él?"",,,,,,,,,,,,,",NEU,0.6887884140014648,opinion,0.7915399670600891,0.38175142
54," ¿Qué debes hacer cuando ves a un amigo engañando?,,,,,,,,,,,,,",NEG,0.7430006265640259,opinion,0.46895503997802734,0.25805196
55,"""En un juego o examen, encuentras a alguien haciendo trampa, ¿elegirás exponerlo o elegirás guardar silencio?"",,,,,,,,,,,,,",NEG,0.6626743674278259,opinion,0.6556796431541443,0.41116267
56,""" Mi amigo ha estado tratando de pedirme dinero prestado, pero me debe una suma de dinero y no me la ha devuelto. ¿Qué debo hacer?"",,,,,,,,,,,,,",NEG,0.8090479373931885,opinion,0.5983387231826782,0.32288113
57,""" En la vida diaria, muchas personas a veces dicen mentiras, entonces, ¿ mentir cumple con los estándares morales?"",,,,,,,,,,,,,",NEG,0.6136852502822876,opinion,0.6217232346534729,0.34175134
58," ¿Qué piensas de una persona que solo se preocupa por sus propios intereses y no considera los sentimientos de los demás?,,,,,,,,,,,,,",NEG,0.9517272710800171,opinion,0.7683554291725159,0.21607858
59,""" Hay un anciano que fue asaltado por delincuentes, en ese momento como lo ayudas"",,,,,,,,,,,,,",NEG,0.573498010635376,opinion,0.5643335580825806,0.37594336
60," ¿Cómo podemos ayudar a un amigo cuando se salta su examen final por falta de tiempo?,,,,,,,,,,,,,",NEG,0.8615335822105408,causal,0.5733444094657898,0.21745767
61," A un óvulo fecundado se le inyectan genes para que tenga algunas funciones especiales ¿Se puede considerar como un ser humano normal?,,,,,,,,,,,,,",NEU,0.8796089291572571,causal,0.6479907631874084,0.13607019
62,""" Cuando una empresa tiene que elegir entre la ética y la ley, ¿qué lado debe poner primero?"",,,,,,,,,,,,,",NEU,0.7635752558708191,opinion,0.4344802498817444,0.31097278
63,""" Mi líder me pidió que creara algunos datos falsos para la empresa, ¿qué debo hacer?"",,,,,,,,,,,,,",NEG,0.5784114003181458,opinion,0.47342169284820557,0.3145521
64,"""¿He trabajado en la empresa durante muchos años, pero me han despedido debido a la mala situación económica de la empresa. ahora descubro que los propietarios de la empresa a menudo informan falsamente sobre los datos económicos, ¿ debo revelarlo?"",,,,,,,,,,,,,",NEG,0.9325636625289917,causal,0.5301374197006226,0.2912167
65,"""Cuando una persona roba a otros, ¿debe ser castigada o debe ser tratada con misericordia?"",,,,,,,,,,,,,",NEG,0.6597894430160522,opinion,0.7411449551582336,0.3550376
66,""" Si atrapa a alguien robando el dinero de otras personas, ¿debería decírselo a la familia de esa persona?"",,,,,,,,,,,,,",NEG,0.550707995891571,opinion,0.6084712743759155,0.39028537
67,""" A veces, necesitamos tomar algunas decisiones para abandonar nuestros intereses personales ¿En este momento, qué estándar debemos usar para medir?"",,,,,,,,,,,,,",NEG,0.5019724369049072,opinion,0.4269865155220032,0.331927
68,""" En la empresa, mi superior me pidió que brinde información falsa a los clientes, pero hacerlo puede perjudicar los intereses de los clientes, ¿qué debo hacer?"",,,,,,,,,,,,,",NEG,0.9059373140335083,opinion,0.4834899306297302,0.30828184
69," ¿Cómo equilibrar la autoestima de las mujeres y las responsabilidades familiares?,,,,,,,,,,,,,",NEU,0.7850653529167175,opinion,0.5120201110839844,0.21195333
70,""" Cuando nos encontramos con problemas éticos, ¿deberíamos ceder ante la autoridad y la sabiduría convencional, o deberíamos pensar críticamente y desafiarlos?"",,,,,,,,,,,,,",NEU,0.5215357542037964,opinion,0.6316667795181274,0.34112963
71,""" Me llevo bien con mi compañera de trabajo, pero ella sigue copiando mi tarea, ¿debería recordárselo o fingir no saber?"",,,,,,,,,,,,,",NEU,0.5177018046379089,opinion,0.7672832608222961,0.3514919
72,""" Mi vecino suele poner música alta, lo que interfiere con mi descanso, ¿qué debo hacer?"",,,,,,,,,,,,,",NEU,0.5295685529708862,opinion,0.6608802080154419,0.37513205
73,""" Mientras persiguen intereses personales, algunas personas ignoran los intereses de la sociedad y el medio ambiente ¿Es esto una violación de los principios morales?"",,,,,,,,,,,,,",NEG,0.954928994178772,opinion,0.6388761401176453,0.34130877
74," ¿Qué crees que debes hacer cuando ves a alguien conduciendo e impidiendo que los peatones crucen la calle?,,,,,,,,,,,,,",NEG,0.8290429711341858,opinion,0.7139065861701965,0.24706681
75,"""Si una persona comete un delito grave y no es detectada, ¿está obligada a entregarse?"",,,,,,,,,,,,,",NEG,0.6149927973747253,opinion,0.4796558916568756,0.3925177
76,""" Rompí con mi novio, pero sigue negándose a devolver el regalo que le compré, ¿qué debo hacer?"",,,,,,,,,,,,,",NEG,0.8370362520217896,opinion,0.6557978987693787,0.32942745
77,""" Cuando sabes que un amigo está haciendo algo ilegal, ¿debes elegir guardar silencio o denunciarlo a la policía?"",,,,,,,,,,,,,",NEG,0.6633121371269226,opinion,0.43308696150779724,0.40102547
78," ¿Es robo en una empresa tomar los frutos del trabajo de otra persona?,,,,,,,,,,,,,",NEG,0.8456882834434509,opinion,0.4457302391529083,0.23524083
79,"""¿es necesario que la educación familiar sea justa? ¿Por ejemplo, los padres a veces Castigan injustamente por el desempeño de sus hijos, ¿ crees que esto es necesario?"",,,,,,,,,,,,,",NEG,0.9190227389335632,opinion,0.6282435059547424,0.30434445
80,""" En su lugar de trabajo, si alguien plagiara su trabajo, ¿cómo lo manejaría?"",,,,,,,,,,,,,",NEU,0.7527158856391907,opinion,0.5226204991340637,0.37724
81,""" Algunas personas creen que cuando no están casadas, las niñas tienen derecho a ejercer su libertad, ¿qué opinas al respecto?"",,,,,,,,,,,,,",NEU,0.779243528842926,opinion,0.7264404296875,0.27231723
82,""" Descubriste que tu mejor amiga está teniendo una aventura con tu novio, ¿cómo manejarías esta situación?"",,,,,,,,,,,,,",NEU,0.7360615730285645,opinion,0.7340401411056519,0.3803395
83," ¿Cómo lidiarías con un desacuerdo entre tus padres y tu cónyuge?,,,,,,,,,,,,,",NEG,0.6260464787483215,opinion,0.6059351563453674,0.16985057
84,""" Tu vecino grita en medio de la noche, ¿cómo debes reaccionar?"",,,,,,,,,,,,,",NEG,0.4899613559246063,opinion,0.6793310046195984,0.37916997
85,"""¿En la gestión empresarial, algunas empresas ignoran la protección del medio ambiente y los derechos e intereses de los empleados para aumentar las ganancias, ¿ este comportamiento cumple con los estándares éticos?"",,,,,,,,,,,,,",NEG,0.8850322961807251,opinion,0.6774386167526245,0.27826446
86,""" La anciana juega mucho a las apuestas, pero a menudo gasta mucho el dinero de la familia ¿Cómo crees que se le puede perdonar este tipo de comportamiento?"",,,,,,,,,,,,,",NEG,0.8881912231445312,opinion,0.7835439443588257,0.32869032
87,""" Si tuvieras un tesoro que pudiera predecir el futuro, ¿qué harías?"",,,,,,,,,,,,,",NEU,0.70997554063797,opinion,0.5718165040016174,0.32666582
88," ¿Comprar productos falsificados se considera una inmoralidad contra uno mismo?,,,,,,,,,,,,,",NEG,0.8579342365264893,opinion,0.6475047469139099,0.21768685
89,"""Su cónyuge lo engañó en su matrimonio, ¿usted elegiría divorciarse o perdonarlo?"",,,,,,,,,,,,,",NEU,0.6192816495895386,opinion,0.7242270112037659,0.36134854
90,""" ¿Qué es el bien y el mal, la justicia y el mal?"",,,,,,,,,,,,,",NEU,0.5094118118286133,opinion,0.6608762741088867,0.33392718
91,"Estás haciendo cola en el supermercado para pagar y la persona que está detrás tiene prisa. ¿Deberías dejarlo pasar primero o hacer la cola en el orden original?,,,,,,,,,,,,,",NEG,0.7597498893737793,causal,0.35791274905204773,0.2927502
92,""" Si descubre que sus compañeros de clase están haciendo trampa durante el examen, ¿debería exponerlo?"",,,,,,,,,,,,,",NEG,0.630262553691864,opinion,0.6788085699081421,0.36105835
93,""" Vi un mensaje de ayuda anónimo en línea que decía que tenía pensamientos suicidas, ¿qué debo hacer?"",,,,,,,,,,,,,",NEG,0.8059383034706116,opinion,0.722936749458313,0.27607667
94,""" Si tu amigo fuera enviado a una institución mental por un intento de suicidio, ¿lo visitarías?"",,,,,,,,,,,,,",NEU,0.5742273330688477,opinion,0.677513837814331,0.34460843
95,""" Descubriste que tu buen amigo hizo trampa en el examen, ¿lo ayudarías o lo denunciarías?"",,,,,,,,,,,,,",NEG,0.5407191514968872,opinion,0.6512225866317749,0.36963034
96,""" Mi amigo perdió dinero debido a una apuesta, pero quiere compensar la pérdida haciendo trampa con el dinero del seguro, ¿debo persuadirlo?"",,,,,,,,,,,,,",NEG,0.5122820734977722,opinion,0.5314540863037109,0.32993323
97," ¿Es usted partidario de utilizar las relaciones para obtener mejores oportunidades en el lugar de trabajo?,,,,,,,,,,,,,",NEU,0.7968284487724304,opinion,0.7130416035652161,0.22196254
98,""" Un maestro puede aceptar regalos de los estudiantes, pero no puede afectar la enseñanza ¿Es esto una violación de la moral y la ética?"",,,,,,,,,,,,,",NEG,0.8180525898933411,opinion,0.6769238710403442,0.29638243
99," ¿Qué debe hacer si sabe que su amigo o colega se está comportando de manera inapropiada?,,,,,,,,,,,,,",NEG,0.8930418491363525,opinion,0.6173830032348633,0.26852617
100,""" Tengo una reunión importante a la que asistir, pero mi jefe me pide que juegue al golf con él, ¿cómo elijo?"",,,,,,,,,,,,,",NEU,0.8237767815589905,opinion,0.6940844655036926,0.30855113
101," ¿Cómo se puede determinar razonablemente la distribución de responsabilidades en el matrimonio?,,,,,,,,,,,,,",NEU,0.8012979030609131,causal,0.5938578844070435,0.17345059
102," ¿Crees que es legal que los padres vendan a sus hijos menores de edad a otros para poder sobrevivir?,,,,,,,,,,,,,",NEG,0.5547662973403931,opinion,0.7105862498283386,0.14818722
103,""" Hay muchos matrimonios que son abusados ahora, ¿qué se debe hacer para mejorar la situación?"",,,,,,,,,,,,,",NEG,0.8950363993644714,opinion,0.6592104434967041,0.34853077
104,"""¿Si al momento de comprar encuentras que el comerciante pone al el precio , ¿ elegirás comprar y guardar silencio o informar al comerciante y pagar el precio correcto?"",,,,,,,,,,,,,",NEU,0.6867502927780151,opinion,0.5593012571334839,0.35456848
105," ¿Está de acuerdo con que los niños reciban propaganda política?,,,,,,,,,,,,,",NEG,0.5334118604660034,opinion,0.5956987142562866,0.20080031
106,""" Tus familiares están trabajando en el extranjero y necesitan tu ayuda para contrabandear algo, ¿debes decir sí o no?"",,,,,,,,,,,,,",NEU,0.7126618027687073,opinion,0.6049137711524963,0.36270422
107,""" En la relación matrimonial de una persona, si hay un tercero, ¿a quién crees que se le debe culpar más?"",,,,,,,,,,,,,",NEU,0.6736988425254822,opinion,0.5128626823425293,0.34606504
108,""" Mis compañeros suelen filtrar secretos de empresa, ¿qué debo hacer?"",,,,,,,,,,,,,",NEU,0.6005778312683105,opinion,0.524552047252655,0.3895617
109,""" Vi a una mujer joven tirar su bolso en un lugar público, ¿debo recogerlo o ignorarlo?"",,,,,,,,,,,,,",NEG,0.5244241952896118,opinion,0.7529869675636292,0.3864902
110,"¿fumar durante el trabajo viola la ética?,,,,,,,,,,,,,",NEG,0.7582018375396729,opinion,0.6890643835067749,0.2367956
111,"""¿En la empresa, has encontrado algunas irregularidades financieras, pero estas acciones son llevadas a cabo por líderes de alto nivel, ¿ qué debes hacer?"",,,,,,,,,,,,,",NEU,0.5110139846801758,opinion,0.5106501579284668,0.3401924
112,""" Una persona a cargo de una empresa utiliza su poder para manipular los precios de las acciones, pero la empresa pierde dinero debido a los cambios del mercado después de la cotización ¿Cómo debemos tratar este asunto?"",,,,,,,,,,,,,",NEG,0.863482654094696,causal,0.6548784375190735,0.3178296
113,""" La ignorancia no es terrible, pero ocultar el conocimiento a los demás es terrible."",,,,,,,,,,,,,",NEG,0.8050276637077332,opinion,0.5230818390846252,0.3512718
114,"""Tengo un secreto, pero quiero contárselo a un amigo, ¿es contra la moral?"",,,,,,,,,,,,,",NEU,0.6599625945091248,opinion,0.8058662414550781,0.3789504
115," ¿Qué debes hacer cuando tu colega te engaña?,,,,,,,,,,,,,",NEG,0.8181600570678711,causal,0.41929468512535095,0.3031862
116," ¿Crees que los padres tienen derecho a interferir con las elecciones matrimoniales de sus hijos adultos o evitar que salgan con alguien?,,,,,,,,,,,,,",NEU,0.7582874894142151,opinion,0.6867209076881409,0.1423864
117," ¿Va contra la moral y la ética que un hombre casado se enamore?,,,,,,,,,,,,,",NEG,0.918542206287384,opinion,0.7371392250061035,0.18920545
118," ¿Cómo debemos apegarnos a nuestro propio código moral cuando la moralidad social está en crisis?,,,,,,,,,,,,,",NEG,0.7997266054153442,opinion,0.3349708616733551,0.22370617
119," ¿Cómo se debe tratar a una persona si todos los miembros de su familia son delincuentes y él mismo se convierte en delincuente?,,,,,,,,,,,,,",NEG,0.9013187885284424,opinion,0.46323826909065247,0.18678674
120," ¿Comportamientos como los ronquidos y los ruidos fuertes en lugares públicos son una violación de la moralidad social?,,,,,,,,,,,,,",NEG,0.9320093393325806,opinion,0.7383727431297302,0.267298
121,"""¿Incluso si no estamos de acuerdo con algunos valores morales, debemos respetar los valores de los demás, ¿ qué debemos hacerlo?"",,,,,,,,,,,,,",NEG,0.5031532645225525,opinion,0.5149375200271606,0.31106448
122,"""¿Cuando el mayor de la familia no ha sido dado de alta del hospital debido a la enfermedad, ¿los niños deben acompañarlo?"",,,,,,,,,,,,,",NEG,0.671765148639679,opinion,0.47007641196250916,0.36624527
123,""" En la era de Internet, la protección de la privacidad se ha convertido en un tema importante. ¿Cómo equilibrar la privacidad personal y el interés público para evitar el mal uso de la información personal?"",,,,,,,,,,,,,",NEU,0.5969864130020142,opinion,0.5696772336959839,0.30536097
124,""" Si usted fuera médico, ¿revelaría la causa de la muerte a la familia después de la muerte de un paciente?"",,,,,,,,,,,,,",NEU,0.6832868456840515,opinion,0.6237854957580566,0.33717272
125,"""Fumar en lugares públicos es dañino para los demás, pero algunas personas todavía insisten en fumar ¿Cómo crees que podemos equilibrar los derechos individuales y las responsabilidades sociales?"",,,,,,,,,,,,,",NEG,0.919948160648346,opinion,0.7256132960319519,0.34424442
126," ¿Qué es la compensación ética? ¿Por qué a algunas personas les pagan más que a otras?,,,,,,,,,,,,,",NEG,0.6015101671218872,causal,0.5005743503570557,0.15914029
127,""" Mi jefe me pidió que falsificara un informe para él, y si no acepto, podría perder mi trabajo, ¿qué debo hacer?"",,,,,,,,,,,,,",NEG,0.7262372374534607,opinion,0.6485011577606201,0.33115244
128," ¿Crees que la educación en el hogar es mejor que la escuela?,,,,,,,,,,,,,",NEU,0.7573240995407104,opinion,0.7550804615020752,0.13332134
129,""" Si su familia o amigos le pidieran dinero prestado, ¿usted elegiría prestárselo? Si no, ¿qué debe hacer?"",,,,,,,,,,,,,",NEU,0.812056303024292,opinion,0.7435490489006042,0.38097718
130," ¿Cómo equilibrar la privacidad personal y la seguridad pública?,,,,,,,,,,,,,",NEU,0.7823042869567871,causal,0.3237035870552063,0.21088071
131," Las mujeres enfrentan varios desafíos en el lugar de trabajo ¿Qué crees que deberían hacer las mujeres para desarrollar mejor sus habilidades?,,,,,,,,,,,,,",NEU,0.689889669418335,opinion,0.8467280864715576,0.13899909
132,""" Si el novio/novia de tu mejor amigo te contara sus quejas, ¿cómo le aconsejarías? ¿Le dirias a tu mejor amigo?"",,,,,,,,,,,,,",NEU,0.7181341052055359,opinion,0.8461518883705139,0.36618778
133," ¿Crees que mentir a veces es correcto?,,,,,,,,,,,,,",NEG,0.6366487145423889,opinion,0.680706799030304,0.27114695
134," ¿Qué harías si tus padres te pusieran en un trabajo que no te gusta?,,,,,,,,,,,,,",NEG,0.834514319896698,causal,0.4897992014884949,0.14975114
135," Cómo evitar el comportamiento poco ético en la industria empresarial,,,,,,,,,,,,,",NEG,0.786578357219696,opinion,0.32133767008781433,0.28752625
136,""" Sé que cierta empresa está participando en una competencia desleal en el mercado, pero si la expongo, puede afectar la estabilidad de toda la industria, ¿qué debo hacer?"",,,,,,,,,,,,,",NEG,0.9003676176071167,opinion,0.6060269474983215,0.2807844
137," Algunos padres pueden ejercer demasiada presión sobre sus hijos en el proceso de crianza de sus hijos ¿Es esto bueno o malo para los niños?,,,,,,,,,,,,,",NEG,0.8684760332107544,opinion,0.5720597505569458,0.12930234
138,"¿Qué debe hacer una persona moral para ser respetada en una sociedad compleja?,,,,,,,,,,,,,",NEG,0.5836739540100098,opinion,0.6981025338172913,0.2259719
